index,prcp1,prcp2,prcp3,prcp4,prcp5,prcp6,prcp7,prcp8,evi1,evi2,evi3,evi4,evi5,evi6,evi7,evi8,lai1,lai2,lai3,lai4,lai5,lai6,lai7,lai8,fpar1,fpar2,fpar3,fpar4,fpar5,fpar6,fpar7,fpar8,lst_d1,lst_d2,lst_d3,lst_d4,lst_d5,lst_d6,lst_d7,lst_d8,lst_n1,lst_n2,lst_n3,lst_n4,lst_n5,lst_n6,lst_n7,lst_n8,dayl1,dayl2,dayl3,dayl4,dayl5,dayl6,dayl7,dayl8,srad1,srad2,srad3,srad4,srad5,srad6,srad7,srad8,tmax1,tmax2,tmax3,tmax4,tmax5,tmax6,tmax7,tmax8,tmin1,tmin2,tmin3,tmin4,tmin5,tmin6,tmin7,tmin8,ssm1,ssm2,ssm3,ssm4,ssm5,ssm6,ssm7,ssm8,bulk,sand,silt,clay,cec,ph,n,yield,state,county,year
495,84.9532146,95.11913225,67.53593822,147.5928588,116.4761278,0.892134473,156.3286321,68.11391648,0.315273348,0.345358207,0.420275477,0.459858204,0.417946567,0.387110037,0.224955998,0.210024299,12.09447734,13.21930208,16.72160499,19.89805448,18.425728,13.91154356,8.208120238,6.479387561,44.88490467,46.31689064,54.38600005,60.58357392,59.58644221,54.70415144,41.84958188,41.64505448,15129.44484,15285.34145,15185.56064,15148.29513,15167.66416,15225.56739,14899.73082,14501.3195,14537.96336,14747.98441,14771.11402,14730.60021,14745.29762,14693.56529,14345.28406,14021.45405,48111.8431,50092.78981,50409.97203,48933.57953,46213.68137,42963.30664,39750.85193,37162.41717,423.7603036,389.7195853,370.2567853,390.8633475,365.8938258,387.3859866,293.7942835,277.32735,29.65249461,33.0876797,33.40303087,33.54352332,33.45679826,33.64063159,26.18817611,19.49096825,15.45218818,20.15391259,21.97277597,21.54573118,21.61561809,19.29748615,13.50226113,6.159542442,14.3973638,10.39107341,9.857017102,6.601601715,7.672135465,4.775250841,16.59819806,21.47388611,159.8883806,631.2742971,120.2394253,248.1468216,58.95754388,53.80561341,797.8304025,966,georgia,terrell,2019
496,75.6900477,116.5624001,130.7623836,105.9326883,141.3833591,1.088646508,138.2570953,47.32757598,0.316634145,0.327374587,0.422294416,0.497630034,0.502230644,0.415192914,0.248298157,0.244158201,11.82147747,12.80438831,17.72578854,23.68148123,22.24105785,16.00413336,9.105143709,7.959644539,44.72756811,45.35173137,54.85247095,64.44978877,64.61561191,57.85384169,43.80933712,47.21987482,15128.40557,15330.06358,15203.07044,15110.09079,15053.88286,15224.83225,15005.9488,14611.59097,14552.79565,14770.74028,14786.82653,14739.19146,14742.90906,14717.5967,14413.31215,14114.5344,47948.24717,49861.16784,50167.28387,48741.97557,46113.88611,42971.11686,39865.19109,37364.45471,420.8707009,380.850841,366.975159,387.5342012,358.0403537,390.6419788,298.5038003,284.6839984,29.80931452,32.98899486,33.05483615,33.01355581,33.09415259,33.13655842,26.95699461,20.35043223,15.65622868,20.39548928,21.97493488,21.51975929,21.99494525,19.50589852,14.63917459,7.20305104,14.66605801,11.94743799,16.14868092,13.38677534,15.26855446,6.9251956,14.24877219,15.99029372,154.1829229,681.7158604,105.7384426,211.2295493,58.71371417,53.41841823,1300.498169,1006,georgia,thomas,2019
497,63.82326966,103.7745204,76.22959795,83.98755313,121.8550979,9.96058892,111.9093666,53.22374173,0.296065015,0.323018319,0.418160315,0.463362489,0.462742319,0.395230651,0.235866033,0.22952125,8.883424958,9.690771252,13.82879384,16.27715614,16.47449441,11.94803838,7.487820196,6.368560837,40.70219239,41.66321989,51.85005198,57.13509484,59.51013578,52.67937063,41.97257236,42.85393509,15158.2134,15384.48736,15222.43025,15123.39006,15143.63355,15254.41918,15018.45024,14602.93427,14558.44984,14779.17973,14756.50422,14717.10664,14771.67961,14731.17903,14409.23643,14058.48994,48045.54781,49998.90164,50311.59315,48855.92698,46173.24821,42966.47109,39797.17932,37244.30205,430.5609563,387.1528966,379.3942893,398.4427415,362.5263989,389.7741276,305.2045696,285.4650477,29.80185177,33.1103154,33.2791628,33.29989175,32.98296288,32.89915907,26.31973635,19.52394146,14.93261226,19.87251016,21.50137087,21.03335669,21.31757224,18.85383358,13.58549339,6.145320855,15.33798193,11.44913954,12.25169949,7.165869364,8.919929301,4.860110159,13.73633702,20.29220592,156.385154,741.4415914,94.60527105,159.7046918,51.05266808,52.71671371,739.9969045,889,georgia,tift,2019
498,69.10686632,116.7816445,87.03713928,69.54138772,126.6222902,6.760137547,160.5326305,56.67311054,0.298993383,0.314233922,0.400283714,0.480401028,0.483149545,0.431425411,0.255914594,0.232234714,8.948372861,9.334593305,13.53936714,17.97886849,18.35079072,14.06608827,7.763581288,6.365228791,40.44215532,40.35605431,50.6605171,59.75655107,62.12249713,57.02324412,42.40736102,42.82883569,15168.63123,15383.81511,15215.33533,15131.40851,15150.57276,15240.35192,14964.42539,14557.32019,14531.90603,14744.66987,14785.54157,14770.93799,14777.23192,14687.80876,14370.02767,14060.46156,48095.68771,50069.90705,50385.99392,48914.65541,46203.82947,42964.07778,39762.1403,37182.37344,431.1807191,383.7830672,377.9081702,398.7240548,362.5647364,388.532656,302.8598047,281.9517943,29.76633939,33.04610958,33.36004471,33.42894846,33.00599341,32.89689991,25.98175523,19.15309476,14.9037124,19.80518573,21.46241023,21.06259383,21.20110376,18.77700374,13.28175555,5.866498865,12.8321167,11.3051008,13.13013719,7.683227867,9.733882347,5.3911014,16.36024792,20.69849191,158.6692608,733.7646322,101.0701248,164.4267387,52.56013117,53.58841813,794.599149,960,georgia,turner,2019
499,108.0776927,96.21055549,84.48616401,145.8760469,124.9926238,0,199.0089201,83.64635361,0.329329342,0.337762564,0.393456754,0.456326174,0.424245065,0.396808068,0.228693116,0.203735617,12.5304532,12.38182289,14.76238521,19.32811828,18.20073817,14.33142487,8.925039398,7.016079909,45.81637267,44.43778666,50.56184917,59.69085297,59.6673979,56.30555571,44.3230269,43.02527715,15050.22145,15294.2339,15176.71862,15198.1103,15207.61013,15262.09134,14897.24209,14495.83908,14505.49645,14692.92089,14737.17025,14765.84703,14751.06368,14675.27262,14376.91218,14019.78688,48151.50728,50148.98077,50468.85434,48980.0452,46237.86753,42961.41399,39723.13787,37113.41687,426.5482821,394.3976258,370.8399795,391.6662703,364.7955799,384.9793167,292.7548795,277.9594392,29.35674607,32.83983902,33.29780437,33.45856956,33.3874806,33.46401647,25.65774686,19.07769881,15.09560661,19.81029753,21.70541987,21.3643311,21.32137582,19.16929525,13.06736508,5.767787751,13.20671821,8.411659364,6.821563262,4.774436425,5.804824956,3.720079784,14.90589873,21.95297909,160.0540775,632.6200381,118.1278717,249.2636333,60.35290053,53.52759072,808.7025627,718,georgia,webster,2019
500,53.32480075,89.87441603,81.33932949,87.34304,126.3527133,4.802285133,237.3088386,62.06819342,0.310556557,0.341777806,0.429326483,0.511261432,0.492471956,0.434066622,0.25321652,0.237096386,10.55941425,10.92482608,15.08665942,20.68431693,19.9633218,14.93422518,8.608934838,7.011687531,43.04071752,42.74140741,52.41322704,62.53490453,63.77437997,57.99070868,43.99438741,44.29196708,15199.60802,15428.25066,15169.51629,15140.03711,15105.05714,15217.44413,14922.11881,14546.80182,14514.2148,14722.0226,14732.49168,14693.71603,14733.08001,14687.52806,14367.94922,14050.75864,48151.81474,50149.41681,50469.31143,48980.40562,46238.05472,42961.39925,39722.9233,37113.03674,435.5931695,388.3392745,380.4711361,397.4191545,365.3786549,385.7061156,298.4817476,280.2848135,29.94089672,33.15448695,33.64937038,33.8272124,33.31558304,33.25348736,25.98210026,19.07356377,15.09226951,19.84211313,21.53697244,21.27497624,21.34545144,18.78666625,13.18279455,5.887658519,11.67211699,10.84172899,11.67581796,6.314067279,8.295061691,4.84693617,16.26284948,20.98392386,156.7174909,676.9548798,118.627504,204.4216297,59.54174881,54.24828695,826.0070904,1051,georgia,wilcox,2019
501,73.48967764,121.9200013,100.6498708,80.05943132,113.6003366,1.853669845,140.104585,54.47995838,0.29816347,0.325086208,0.437474806,0.512914412,0.494745404,0.41685474,0.251355005,0.235288636,9.265711066,9.895619974,15.47493455,20.44682635,19.68796883,13.83962093,7.819900556,6.602567479,40.57233293,40.71137327,53.94872143,63.45600563,63.85281945,56.04905152,42.55509102,43.80307877,15196.37837,15401.47012,15171.46845,15130.13081,15134.2734,15222.88109,14938.96976,14564.42246,14546.23741,14743.77909,14751.29684,14716.50416,14786.222,14707.71867,14406.50472,14075.0671,48063.85511,50024.82685,50338.75797,48877.36992,46184.4142,42965.59729,39784.3857,37221.69079,427.4104903,383.9722999,377.1543641,400.20592,368.2453416,389.6095607,303.0484938,283.4937774,29.70306331,33.01804563,33.23284991,33.28005884,33.00887224,33.00374556,26.19862296,19.43057759,15.23499339,20.06431489,21.68977745,21.23107564,21.44421765,18.99849551,13.59211736,6.176420741,14.09075756,12.17861968,14.29522536,9.466595427,11.96323328,6.49013257,16.45329087,20.91906341,158.4469086,725.9975843,103.7285176,170.0480819,53.21820749,53.47715507,745.709307,1018,georgia,worth,2019
502,212.2329186,66.43634259,211.6311278,159.318677,131.9982884,26.18140096,312.184825,91.50369625,0.294611598,0.362584462,0.386688024,0.507778278,0.506912788,0.438847287,0.220908885,0.208829595,16.09972998,17.49816941,20.30166954,27.60064537,27.81254695,21.13762144,10.77812136,7.379854985,49.00679676,51.21517204,56.17937694,66.11984216,69.6752017,66.36060396,46.56362163,42.2013175,14844.5362,15086.62536,15042.58953,15048.76923,15091.28869,15117.89436,14707.70532,14430.37216,14463.29487,14661.80443,14716.93862,14699.4942,14761.43942,14696.79436,14212.35679,13834.75787,48356.71446,50439.90388,50773.75356,49220.50394,46362.93904,42951.63084,39579.81615,36859.8128,387.0898036,398.578876,364.6702433,375.952457,372.3676067,366.8074918,283.8986113,279.1995331,26.69482635,30.93671319,32.07184064,32.46716586,33.42092614,32.93832285,22.01835164,16.44886987,14.89310137,19.32344762,21.23273889,21.431909,21.35097399,19.26638864,10.13576856,2.603391735,19.70563435,12.37857564,8.626086817,7.911826267,5.718160527,3.604388064,16.05813532,23.42612059,157.0911854,115.6935312,489.8644351,394.4440023,164.2434148,55.91531064,982.3353287,1026,mississippi,attala,2019
503,240.9012941,49.41748435,188.1850649,59.67948499,42.01040925,74.11227753,211.6875185,108.9307064,0.141479028,0.238471575,0.37938331,0.52557661,0.501711472,0.332983883,0.140736159,0.096167888,3.75843164,6.174250316,12.95066572,17.87961948,16.67184483,8.605539228,3.75052495,2.128622169,20.5273368,29.58255643,49.54261431,60.54628794,60.41126808,42.02623413,25.57126414,19.27801094,15077.12949,15294.74785,15123.97016,15109.3615,15181.70948,15293.0433,14798.16622,14345.98868,14470.12015,14658.89756,14724.76431,14763.88622,14746.81262,14673.83431,14151.1194,13847.61831,48529.25222,50684.80212,51030.47638,49422.77093,46468.01855,42943.41425,39459.38498,36646.4485,374.0744654,393.8105698,371.6677752,390.5515877,385.0227057,354.1834964,289.372362,261.5518055,26.23033032,30.71008644,31.58086293,32.3137177,33.79703539,33.06062302,21.75523889,15.45455772,15.86373726,20.02571104,21.78357037,22.03790741,21.94363927,19.82072099,9.581624851,3.182985537,21.13607609,18.10247768,18.79505815,14.53015941,7.768873957,4.596984661,14.88787443,23.63700533,163.4533195,106.9044016,500.1713528,388.7021493,248.8102838,62.71597339,1256.025367,1127,mississippi,bolivar,2019
504,189.9795362,88.07477469,184.1546841,120.6576069,83.21203451,23.33583016,164.2362172,101.5962303,0.252439198,0.339607401,0.408614884,0.503422788,0.498566258,0.39890077,0.206656946,0.160817922,10.17289645,13.25201987,17.72897651,23.23810114,21.19041087,13.97578819,7.432478483,4.884603432,38.55441683,46.21520194,55.88118114,63.95789916,64.47108071,55.22487666,39.2652523,34.62514719,14982.56628,15115.10608,15060.3953,15061.21322,15092.09859,15180.17317,14695.19498,14332.43999,14417.49355,14660.80127,14716.15731,14737.13694,14755.90315,14662.81392,14165.1154,13769.85735,48528.52314,50683.76377,51029.38728,49421.91531,46467.57534,42943.44909,39459.89289,36647.35146,384.0318659,401.0739045,367.6262405,388.0087172,381.097472,368.269378,286.5655298,267.0966094,26.48748765,30.78183957,31.96467484,32.49020022,33.44655874,32.98959569,21.93879053,15.6800108,14.37050441,18.87002671,21.02384846,21.14400932,20.97362359,18.75053726,9.148697839,1.752442959,19.86854731,14.52386888,10.45600141,7.796043223,4.495199779,3.382944412,15.04276041,23.51874415,159.1695177,89.87509525,551.8642116,358.2674769,197.7439849,57.49561269,1013.152228,1003,mississippi,calhoun,2019
505,220.2767629,67.33965136,221.5851696,132.0388727,100.8937771,29.09370435,188.8618155,105.7710776,0.253885888,0.340305405,0.390776272,0.48697008,0.482180706,0.404155715,0.211405701,0.174312696,10.48788516,13.4453503,17.82144898,22.91693429,21.7449633,15.14199838,8.216679243,5.026466893,38.8480739,45.9854871,55.18476872,64.03917456,64.78018559,56.74119246,41.34628557,34.46880459,14938.93888,15098.93721,15016.15742,15051.57228,15130.50279,15194.94544,14763.53195,14392.47601,14471.5943,14679.58168,14748.88289,14746.12405,14776.83645,14689.845,14168.07758,13796.05197,48445.7621,50566.26367,50906.20784,49324.88494,46417.18055,42947.38901,39517.65203,36749.70939,382.8559589,396.6656718,363.6747601,384.6830471,377.1143043,361.9464843,283.2563281,269.3609768,26.63595933,30.99266345,31.9449144,32.56923221,33.80845437,33.28442999,22.10234291,16.07287948,15.15602499,19.54060755,21.43173611,21.59508297,21.56908012,19.46383713,9.767627695,2.558454209,20.23571556,14.9936666,12.3127807,7.688253912,4.801706776,3.84200381,16.03462971,23.27891401,159.3581836,79.38535467,542.7350215,377.882198,174.6370681,56.06202517,1022.16455,980,mississippi,carroll,2019
506,182.3229177,65.48328083,166.8599224,78.60634381,44.17476963,55.69147854,222.5135577,135.5463374,0.136813855,0.227995164,0.355205962,0.517572016,0.534140349,0.361419542,0.153734978,0.101218121,3.158335145,5.836274289,11.67823459,18.33470771,18.00230487,9.432486275,3.904159057,2.195129667,17.54098742,28.44754766,46.82879371,61.26714847,63.41392933,45.39840389,27.32904211,20.05711858,15004.73712,15299.52038,15143.71901,15074.75828,15154.98528,15308.26516,14794.1988,14356.6192,14436.62606,14655.86097,14758.92905,14773.68204,14730.04964,14666.85627,14141.17273,13836.54756,48606.05566,50793.89959,51144.85815,49512.83386,46514.77132,42939.75997,39405.7977,36551.43334,377.2790273,395.9621089,373.1053835,387.1178984,385.9238517,359.3320397,293.663279,255.8329078,26.03881195,30.59458653,31.54588571,32.11983283,33.46382898,32.80843307,21.73846158,15.06284709,15.46946702,19.7896106,21.66897571,21.90921944,21.75231021,19.46356477,8.981288682,2.651175337,20.81869712,15.98613925,15.27950139,15.18373895,9.904501754,6.005590734,15.81824544,23.97087701,159.5984731,172.4643092,468.0640103,356.3817037,237.4165465,61.52646941,1288.092728,1194,mississippi,coahoma,2019
507,219.6217087,63.22359903,199.4472538,91.97597344,107.2382411,17.87350712,345.3800131,61.70554741,0.321123348,0.434073797,0.40934605,0.462977635,0.420988838,0.341508593,0.20643172,0.198299523,15.6834647,21.80975369,23.90009031,22.78716749,19.7516092,13.65900657,8.970512056,5.830733299,51.00996716,60.42706076,62.72513957,61.28735632,59.12576355,51.62337438,43.44750194,37.75825339,14931.75691,15113.52421,15070.18424,15082.14881,15110.33762,15159.88064,14747.58017,14423.59412,14466.84226,14707.26685,14768.86373,14739.82475,14760.60198,14694.18556,14236.72731,13880.25518,48207.95969,50228.97828,50552.68749,49046.18471,46272.28494,42958.72136,39683.70126,37043.66688,387.8721373,393.8021847,369.1027942,375.0394506,372.6807422,364.5906444,290.780091,284.9761363,27.42442729,31.26541907,32.4186668,32.94635568,34.2029771,33.55011571,23.36117858,18.03909508,15.93687001,20.15490754,21.85170046,22.17183412,22.15756584,20.14026118,11.36990185,4.171718392,20.26225041,13.69080777,9.642678304,7.225680051,4.874924603,3.653318822,15.99611828,23.08048962,156.3861,40.64934022,657.6693953,301.6834803,145.3818732,55.88452397,972.7709613,960,mississippi,hinds,2019
508,229.3060536,53.45764379,205.1649581,110.3045399,92.2005976,21.27282081,230.2066988,110.9002739,0.206263903,0.324455633,0.376875989,0.474478276,0.43077913,0.343263762,0.167350174,0.15203436,6.760352106,11.33706397,15.68081906,18.68479248,15.76971024,9.938354133,5.132346096,3.289180092,29.24545267,41.84355807,53.46489735,60.50567495,56.24236669,44.96045267,31.81418885,27.66484039,14958.90965,15161.29859,15095.35244,15097.13107,15203.84747,15291.94134,14832.17379,14446.50565,14516.60737,14717.35687,14801.50658,14775.1788,14789.35841,14711.32109,14208.43459,13833.23593,48390.19102,50487.39949,50823.53791,49259.74201,46383.33244,42950.0359,39556.44441,36818.42443,383.5642567,395.5684164,362.5305918,380.3800623,378.856275,357.446121,284.7058688,271.697752,26.88442689,31.19825936,32.1053946,32.80419981,34.1328413,33.43024065,22.30522091,16.45341937,15.84480676,20.10948113,21.87399189,22.07617586,22.05835173,19.99807391,10.36916305,3.247257035,20.55506638,14.51927801,10.73594277,7.722320732,4.94339113,3.871304751,16.98591561,23.55228353,161.6934399,64.91667292,555.9188974,370.9051833,220.5695337,59.4537779,1161.054241,1079,mississippi,holmes,2019
509,241.3039175,48.04918098,205.0888082,91.92181841,72.84023345,22.29935517,237.3638192,112.0915984,0.174509465,0.287768319,0.366890019,0.47191753,0.42145199,0.303268876,0.144848614,0.124775423,4.582400563,7.937440496,13.05638025,15.85858946,12.83070847,7.319528735,3.714775113,2.268087605,23.50925933,34.72020699,49.4585883,57.32624719,51.74352112,37.53275923,25.67406002,19.8655941,15054.30694,15187.02529,15049.34536,15111.86623,15222.47341,15375.74255,14845.36488,14441.62397,14512.81537,14731.40904,14807.13207,14774.57262,14803.31787,14713.50104,14206.01038,13872.10164,48376.63519,50468.1656,50803.3768,49243.85272,46375.07481,42950.68173,39565.90808,36835.18456,384.2277552,396.3733994,365.500214,380.6254056,385.3283212,354.3573589,285.880042,272.0509212,26.90608278,31.24132238,32.1175197,32.91451649,34.3755772,33.54919999,22.36757091,16.55508103,16.25805187,20.39395628,22.09146901,22.33988449,22.27585118,20.2308463,10.57425059,3.601459348,20.99553656,16.84252607,14.3082813,11.22151193,6.266224708,4.288583259,17.7318334,23.76921342,157.429324,64.60273429,536.7039488,363.4509036,243.0054453,59.09537388,1149.10359,1139,mississippi,humphreys,2019
510,240.7627317,58.38368121,219.4364893,105.3105035,84.09237479,26.09500155,181.0474822,102.8481728,0.158900296,0.266333339,0.360905115,0.495228531,0.473994982,0.334810934,0.150589257,0.114998487,4.288890917,7.863346438,13.23437923,17.42083083,15.65907513,8.551650239,3.936354603,2.24629974,22.44267087,34.30965901,49.78960038,59.95785321,57.83708137,41.86514982,26.71473571,19.9190042,15036.6614,15288.16364,15114.52738,15099.08651,15192.61588,15361.18024,14850.48073,14410.86839,14465.12341,14698.82243,14738.64643,14777.01256,14807.06976,14706.35198,14197.19966,13862.30863,48455.50619,50580.09538,50920.70754,49336.30815,46423.11443,42946.92513,39510.85135,36737.65909,380.664375,395.6661842,363.388568,385.5638669,380.6674446,358.1007119,286.795366,267.5768345,26.73035801,31.13517499,31.94964867,32.70141383,34.12016372,33.5087166,22.24732029,16.13885537,15.73356275,20.00219872,21.79288141,21.96508358,21.95704932,19.90467257,9.970005588,3.036784454,20.55528077,15.78218607,15.21191541,12.00421687,8.260239186,5.579707997,16.71186577,23.63054963,164.4205214,64.63987506,554.1203947,379.944813,235.1395719,60.13293368,1213.561216,1115,mississippi,leflore,2019
511,168.2390448,99.34113958,137.1171445,137.1671598,99.79140681,22.21593059,296.0203095,84.85802644,0.274589061,0.388284437,0.429941016,0.469660491,0.408845755,0.32410176,0.153760264,0.174581004,13.63861193,19.10115329,21.65989075,25.1992902,21.95332349,14.54145444,7.778304889,5.502824746,42.8591214,54.96027642,58.78757156,64.35982576,61.17718922,52.56021009,36.94305505,34.96930036,15044.1632,15184.97991,15206.70368,15151.94163,15201.38701,15280.42861,14805.799,14437.50035,14456.90664,14725.72503,14733.14531,14744.17991,14758.15383,14684.96901,14143.72702,13817.9661,48441.64966,50560.42719,50900.08957,49320.06397,46414.67566,42947.58494,39520.52289,36754.79477,392.279264,404.7288772,364.3608918,371.8083687,372.7727663,366.3818731,284.3145409,275.6642011,27.24556005,31.41650886,32.62770395,32.84827841,33.4405418,33.22527455,22.5325107,16.56997743,14.53115036,19.05415838,21.18826369,21.36807968,21.09112625,19.16315534,10.15575526,2.565027656,19.70476747,12.81283106,8.627665712,7.14472452,7.477424107,4.634906655,13.4640966,23.27922643,162.9537591,136.690111,434.0240872,427.416136,220.2729204,57.07920341,1048.219371,1134,mississippi,lowndes,2019
512,205.1673476,68.00842948,177.6132472,73.25579404,86.08007317,67.77861113,382.7979242,65.91349806,0.300035896,0.410133933,0.431223813,0.446985552,0.378814432,0.327604809,0.184341778,0.192506891,12.82607766,18.0008842,21.56547411,20.9082361,14.95415782,11.4990684,7.256848266,5.083704294,45.93904964,55.23066285,61.87009793,62.03955689,52.88783299,48.49947784,38.8393022,35.49898274,14881.15211,15071.63139,15068.70532,15093.51872,15169.21608,15196.56893,14747.30932,14416.27878,14493.31478,14687.96028,14733.55048,14736.70846,14750.01498,14711.80549,14254.88707,13854.35973,48276.5923,50326.2716,50654.65391,49126.60484,46314.11779,42955.44902,39635.76411,36958.85053,387.5790226,394.7616692,362.8515276,379.8179829,377.1191922,361.5757062,289.5777529,282.9864044,27.20685717,31.23840852,32.41993385,32.89316939,33.96061674,33.30566222,22.79667599,17.33626586,15.73979288,20.02586222,21.81548549,22.0786721,22.02292945,19.98773092,10.93180389,3.596261001,20.64874729,14.49457815,10.38101238,7.526840637,5.802582338,3.676862586,15.03243726,23.51035916,158.0602743,59.29015987,546.4080282,393.2718978,194.2435813,56.78645931,1011.179492,1006,mississippi,madison,2019
513,206.0688792,72.36621548,201.3220846,148.3600692,97.54572007,20.65718156,200.5382354,102.383463,0.292167994,0.366455943,0.396679168,0.474570165,0.482358015,0.411083664,0.220413046,0.201530212,14.34398415,17.91306248,21.93983369,27.34783675,27.78990218,19.95743793,10.72925493,6.89520948,45.29580301,51.82803216,58.35638764,65.65456878,69.85936614,63.74683124,47.42467349,41.50928325,14927.59796,15083.9516,15011.59258,15039.78805,15097.31374,15130.9283,14711.25719,14407.45825,14437.08902,14671.85423,14747.45693,14702.37994,14741.55145,14679.43072,14200.28511,13794.22368,48457.41316,50582.80035,50923.54314,49338.54327,46424.27636,42946.83416,39509.51969,36735.30138,385.4744335,400.9552254,369.4477508,385.419009,378.0993388,367.7864179,281.8258504,270.040565,26.35822326,30.70946859,31.83924211,32.31625184,33.31778767,32.90125564,21.76586227,15.76336604,14.32828959,18.83098479,20.85904301,21.01774397,20.93061699,18.75173394,9.345088783,1.849709995,20.34131025,14.72923424,10.17915521,6.090817885,3.807624671,3.286596438,15.25653256,23.36379687,157.7225671,115.7876208,482.3218539,400.3930917,170.4409191,55.97332595,987.3170999,1018,mississippi,montgomery,2019
514,193.3359108,69.67467124,112.6190826,159.5704299,72.96237181,13.04724282,276.4407519,87.60191905,0.229334404,0.349732768,0.416893106,0.458979581,0.389972441,0.287435309,0.124771496,0.148336028,8.103567417,14.17585631,17.80772376,18.77631181,14.36692466,8.89419503,4.120933203,3.3121528,32.71139287,49.02239261,56.56796412,59.14614557,52.23592903,40.48890797,24.74153425,25.80510085,15104.90992,15217.0218,15164.41091,15157.46632,15235.89546,15331.07163,14847.14919,14479.02907,14495.24207,14726.20385,14723.15423,14717.00124,14744.98266,14706.90383,14195.69711,13860.72198,48384.09954,50478.75513,50814.47646,49252.60144,46379.62214,42950.32609,39560.69685,36825.95646,393.6922731,404.4368941,364.1814157,369.4320549,370.3774014,366.5730015,284.3203472,279.4206073,27.32944346,31.51467141,32.73266611,32.92622781,33.49059702,33.33310211,22.55525708,16.88446696,14.56947446,19.15877534,21.3221072,21.49875032,21.27318707,19.44711921,10.53269051,2.805339066,19.72207737,12.29954811,7.97477308,8.100147684,7.894257279,4.766884955,14.62444012,23.42905511,162.8386255,89.9972945,445.7182697,452.9185182,261.0474337,58.47121044,1083.814159,1350,mississippi,noxubee,2019
515,176.7242339,84.06861728,218.8499244,131.8255599,49.4538509,31.0103887,211.5479202,114.5336159,0.209191864,0.281545808,0.394625835,0.542959571,0.571558487,0.409892942,0.190557678,0.14068145,6.951171262,8.846144142,13.80401175,22.44247158,21.57997307,12.24286431,5.489964877,3.169569013,31.89498354,37.67338657,50.53319058,66.36172572,68.23807743,53.04752141,34.64114786,27.97856521,14977.71744,15170.62859,15123.20738,15051.68577,15125.11494,15241.0181,14784.61568,14347.60062,14394.9131,14607.46992,14726.53323,14737.1416,14770.40014,14655.18379,14140.98746,13827.78685,48620.74999,50814.77857,51166.74968,49530.06708,46523.71451,42939.06094,39395.54669,36533.2521,369.6188064,392.0960304,356.0436712,379.578387,381.1047114,362.8902276,290.2055076,256.2635917,26.13696742,30.57112621,31.60942369,32.23700862,33.42494283,32.87481859,21.90260637,15.15252249,15.00929846,19.35747259,21.43917874,21.62345979,21.45845738,19.12175576,8.686153661,2.008583508,21.09943619,17.11488898,15.6978596,12.76901834,8.176870072,5.204082809,15.9381735,23.74007016,155.7565788,85.64334563,607.3720507,306.982717,168.1571141,57.58575094,1089.497107,1091,mississippi,panola,2019
516,196.981741,63.93135733,180.8388958,76.19389441,44.20064534,37.92879071,224.240345,125.4904589,0.151881415,0.242749793,0.377080241,0.538250182,0.545655602,0.362930147,0.147035951,0.101465158,4.227386868,6.617592201,12.38837542,18.97344352,18.12296599,9.334460218,3.771768671,2.096095989,22.5200663,31.24975237,48.85915301,62.96781189,63.65109486,44.73771482,26.14026744,18.9711507,15004.0041,15326.08017,15189.93676,15103.72061,15169.57623,15334.45937,14815.65155,14350.66551,14446.74871,14663.57329,14739.65459,14763.0103,14792.0674,14666.8663,14151.25989,13849.39658,48593.03313,50775.39535,51125.4565,49497.56116,46506.84547,42940.3792,39414.88232,36567.54651,375.8208086,396.2314023,368.4951813,387.3864633,386.8877823,361.4013013,292.5484186,257.8515031,26.17489039,30.7480559,31.65340525,32.2602381,33.6133812,33.04434369,21.98519141,15.27256253,15.33469176,19.67595827,21.61802646,21.83781263,21.67054879,19.41147621,8.900899791,2.428183094,20.96489691,15.69662345,14.5094595,15.38738671,10.70271277,6.493060635,15.87819879,23.63903563,160.2842617,199.3544728,471.4044146,328.8520415,242.1832541,60.42184292,1280.813958,1143,mississippi,quitman,2019
517,260.2451388,48.37307598,197.9322284,76.25725326,61.46210671,49.23515905,205.0724901,97.86970914,0.161272003,0.318834764,0.438956535,0.500755843,0.419803997,0.279282804,0.129603642,0.104174798,4.439015314,9.083462307,15.90185664,17.64306124,13.85887342,7.015464852,3.419719092,1.970943276,23.15976264,38.25116985,56.46288539,60.62973002,54.27670754,36.98385722,24.27729414,17.74347529,15079.45262,15273.6794,15082.7747,15064.25718,15198.02243,15407.82283,14859.02025,14442.14432,14476.0236,14693.63388,14723.1145,14764.96016,14808.14702,14697.77312,14176.36774,13847.11655,48466.16272,50595.22611,50936.56974,49348.80222,46429.60307,42946.41766,39503.41442,36724.47871,380.6630754,397.1507929,368.739059,387.4264359,384.4684058,353.6665455,287.5327931,265.4177026,26.55445721,31.03170046,31.8081811,32.62815132,34.14748818,33.45446829,22.04894728,15.92113429,15.99228176,20.15356877,21.87576166,22.07978558,22.03230148,19.99914187,9.970186573,3.274266605,20.80744591,16.5909752,17.83273592,15.15761494,9.31662557,5.915737959,16.45132574,23.65061635,163.8387531,79.80907356,515.9506288,401.2206282,242.4841105,59.36138164,1235.939845,1087,mississippi,sunflower,2019
